,volume,genre,left,right,burst_len,volume_number,add_to_paragraph_number,full_paragraph_number,chapter,chapter_start,start_in_chapter
1064,Volume 5 (1754),political discourses,396,396,1,4,2797,3193,L,3137,56
1065,Volume 5 (1754),political discourses,387,387,1,4,2797,3184,L,3137,47
1066,Volume 5 (1754),political discourses,373,373,1,4,2797,3170,L,3137,33
1067,Volume 5 (1754),political discourses,348,348,1,4,2797,3145,L,3137,8
1068,Volume 5 (1754),political discourses,280,280,1,4,2797,3077,A. TO THE REIGN OF JAMES I,3065,12
1069,Volume 5 (1754),political discourses,271,271,1,4,2797,3068,A. TO THE REIGN OF JAMES I,3065,3
1070,Volume 5 (1754),political discourses,264,264,1,4,2797,3061,XLIX,3008,53
1071,Volume 5 (1754),political discourses,258,258,1,4,2797,3055,XLIX,3008,47
1072,Volume 5 (1754),political discourses,254,254,1,4,2797,3051,XLIX,3008,43
1073,Volume 5 (1754),political discourses,238,238,1,4,2797,3035,XLIX,3008,27
1074,Volume 5 (1754),political discourses,230,230,1,4,2797,3027,XLIX,3008,19
1075,Volume 5 (1754),political discourses,227,227,1,4,2797,3024,XLIX,3008,16
1076,Volume 5 (1754),political discourses,191,191,1,4,2797,2988,XLVIII,2966,22
1077,Volume 5 (1754),political discourses,412,412,1,4,2797,3209,LI,3204,5
1078,Volume 5 (1754),political discourses,171,171,1,4,2797,2968,XLVIII,2966,2
1079,Volume 5 (1754),political discourses,157,157,1,4,2797,2954,XLVII,2915,39
1080,Volume 5 (1754),political discourses,152,152,1,4,2797,2949,XLVII,2915,34
1081,Volume 5 (1754),political discourses,145,145,1,4,2797,2942,XLVII,2915,27
1082,Volume 5 (1754),political discourses,131,131,1,4,2797,2928,XLVII,2915,13
1083,Volume 5 (1754),political discourses,117,117,1,4,2797,2914,XLVI,2849,65
1084,Volume 5 (1754),political discourses,94,94,1,4,2797,2891,XLVI,2849,42
1085,Volume 5 (1754),political discourses,86,86,1,4,2797,2883,XLVI,2849,34
1086,Volume 5 (1754),political discourses,57,57,1,4,2797,2854,XLVI,2849,5
1087,Volume 5 (1754),political discourses,55,55,1,4,2797,2852,XLVI,2849,3
1088,Volume 5 (1754),political discourses,35,35,1,4,2797,2832,XLV,2797,35
1089,Volume 5 (1754),political discourses,32,32,1,4,2797,2829,XLV,2797,32
1090,Volume 5 (1754),political discourses,29,29,1,4,2797,2826,XLV,2797,29
1091,Volume 5 (1754),political discourses,27,27,1,4,2797,2824,XLV,2797,27
1092,Volume 5 (1754),political discourses,410,410,1,4,2797,3207,LI,3204,3
1093,Volume 5 (1754),political discourses,419,419,1,4,2797,3216,LI,3204,12
1094,Volume 5 (1754),political discourses,692,692,1,4,2797,3489,LIV,3424,65
1095,Volume 5 (1754),political discourses,560,560,1,4,2797,3357,LIII,3357,0
1096,Volume 5 (1754),political discourses,690,690,1,4,2797,3487,LIV,3424,63
1097,Volume 5 (1754),political discourses,685,685,1,4,2797,3482,LIV,3424,58
1098,Volume 5 (1754),political discourses,680,680,1,4,2797,3477,LIV,3424,53
1099,Volume 5 (1754),political discourses,652,652,1,4,2797,3449,LIV,3424,25
1100,Volume 5 (1754),political discourses,632,632,1,4,2797,3429,LIV,3424,5
1101,Volume 5 (1754),political discourses,630,630,1,4,2797,3427,LIV,3424,3
1102,Volume 5 (1754),political discourses,623,623,1,4,2797,3420,LIII,3357,63
1103,Volume 5 (1754),political discourses,601,601,1,4,2797,3398,LIII,3357,41
1104,Volume 5 (1754),political discourses,598,598,1,4,2797,3395,LIII,3357,38
1105,Volume 5 (1754),political discourses,592,592,1,4,2797,3389,LIII,3357,32
1106,Volume 5 (1754),political discourses,586,586,1,4,2797,3383,LIII,3357,26
1107,Volume 5 (1754),political discourses,581,581,1,4,2797,3378,LIII,3357,21
1108,Volume 5 (1754),political discourses,571,571,1,4,2797,3368,LIII,3357,11
1109,Volume 5 (1754),political discourses,21,21,1,4,2797,2818,XLV,2797,21
1110,Volume 5 (1754),political discourses,551,551,1,4,2797,3348,LII,3273,75
1111,Volume 5 (1754),political discourses,428,428,1,4,2797,3225,LI,3204,21
1112,Volume 5 (1754),political discourses,543,543,1,4,2797,3340,LII,3273,67
1113,Volume 5 (1754),political discourses,533,533,1,4,2797,3330,LII,3273,57
1114,Volume 5 (1754),political discourses,531,531,1,4,2797,3328,LII,3273,55
1115,Volume 5 (1754),political discourses,528,528,1,4,2797,3325,LII,3273,52
1116,Volume 5 (1754),political discourses,525,525,1,4,2797,3322,LII,3273,49
1117,Volume 5 (1754),political discourses,523,523,1,4,2797,3320,LII,3273,47
1118,Volume 5 (1754),political discourses,503,503,1,4,2797,3300,LII,3273,27
1119,Volume 5 (1754),political discourses,501,501,1,4,2797,3298,LII,3273,25
1120,Volume 5 (1754),political discourses,497,497,1,4,2797,3294,LII,3273,21
1121,Volume 5 (1754),political discourses,481,481,1,4,2797,3278,LII,3273,5
1122,Volume 5 (1754),political discourses,457,457,1,4,2797,3254,LI,3204,50
1123,Volume 5 (1754),political discourses,455,455,1,4,2797,3252,LI,3204,48
1124,Volume 5 (1754),political discourses,443,443,1,4,2797,3240,LI,3204,36
1125,Volume 5 (1754),political discourses,439,439,1,4,2797,3236,LI,3204,32
1126,Volume 5 (1754),political discourses,564,564,1,4,2797,3361,LIII,3357,4
1127,Volume 5 (1754),treatise,156,156,1,4,2797,2953,XLVII,2915,38
1128,Volume 6 (1757),dissertation,293,296,4,5,4006,4299,LXII,4205,94
1129,Volume 6 (1757),dissertation,275,278,4,5,4006,4281,LXII,4205,76
1130,Volume 6 (1757),dissertation,270,271,2,5,4006,4276,LXII,4205,71
1131,Volume 6 (1757),dissertation,298,299,2,5,4006,4304,LXII,4205,99
1132,Volume 6 (1757),dissertation,1034,1035,2,5,4006,5040,LXXI,4940,100
1133,Volume 6 (1757),dissertation,166,166,1,5,4006,4172,LXI,4109,63
1134,Volume 6 (1757),dissertation,205,205,1,5,4006,4211,LXII,4205,6
1135,Volume 6 (1757),dissertation,160,160,1,5,4006,4166,LXI,4109,57
1136,Volume 6 (1757),dissertation,273,273,1,5,4006,4279,LXII,4205,74
1137,Volume 6 (1757),dissertation,52,52,1,5,4006,4058,LX,4006,52
1138,Volume 6 (1757),dissertation,40,40,1,5,4006,4046,LX,4006,40
1139,Volume 6 (1757),dissertation,42,42,1,5,4006,4048,LX,4006,42
1140,Volume 6 (1757),dissertation,304,304,1,5,4006,4310,LXII,4205,105
1141,Volume 6 (1757),dissertation,323,323,1,5,4006,4329,LXIII,4311,18
1142,Volume 6 (1757),dissertation,342,342,1,5,4006,4348,LXIII,4311,37
1143,Volume 6 (1757),dissertation,671,671,1,5,4006,4677,LXVII,4669,8
1144,Volume 6 (1757),dissertation,728,728,1,5,4006,4734,LXVII,4669,65
1145,Volume 6 (1757),dissertation,767,767,1,5,4006,4773,LXVIII,4738,35
1146,Volume 6 (1757),dissertation,928,928,1,5,4006,4934,LXX,4867,67
1147,Volume 6 (1757),dissertation,33,33,1,5,4006,4039,LX,4006,33
1148,Volume 6 (1757),enquiry,33,34,2,5,4006,4039,LX,4006,33
1149,Volume 6 (1757),enquiry,1030,1031,2,5,4006,5036,LXXI,4940,96
1150,Volume 6 (1757),enquiry,166,167,2,5,4006,4172,LXI,4109,63
1151,Volume 6 (1757),enquiry,175,176,2,5,4006,4181,LXI,4109,72
1152,Volume 6 (1757),enquiry,192,193,2,5,4006,4198,LXI,4109,89
1153,Volume 6 (1757),enquiry,196,197,2,5,4006,4202,LXI,4109,93
1154,Volume 6 (1757),enquiry,37,38,2,5,4006,4043,LX,4006,37
1155,Volume 6 (1757),enquiry,789,790,2,5,4006,4795,LXVIII,4738,57
1156,Volume 6 (1757),enquiry,271,272,2,5,4006,4277,LXII,4205,72
1157,Volume 6 (1757),enquiry,824,824,1,5,4006,4830,LXIX,4797,33
1158,Volume 6 (1757),enquiry,766,766,1,5,4006,4772,LXVIII,4738,34
1159,Volume 6 (1757),enquiry,768,768,1,5,4006,4774,LXVIII,4738,36
1160,Volume 6 (1757),enquiry,856,856,1,5,4006,4862,LXIX,4797,65
1161,Volume 6 (1757),enquiry,826,826,1,5,4006,4832,LXIX,4797,35
1162,Volume 6 (1757),enquiry,829,829,1,5,4006,4835,LXIX,4797,38
1163,Volume 6 (1757),enquiry,678,678,1,5,4006,4684,LXVII,4669,15
1164,Volume 6 (1757),enquiry,884,884,1,5,4006,4890,LXX,4867,23
1165,Volume 6 (1757),enquiry,1024,1024,1,5,4006,5030,LXXI,4940,90
1166,Volume 6 (1757),enquiry,762,762,1,5,4006,4768,LXVIII,4738,30
1167,Volume 6 (1757),enquiry,302,302,1,5,4006,4308,LXII,4205,103
1168,Volume 6 (1757),enquiry,342,342,1,5,4006,4348,LXIII,4311,37
1169,Volume 6 (1757),enquiry,323,323,1,5,4006,4329,LXIII,4311,18
1170,Volume 6 (1757),enquiry,300,300,1,5,4006,4306,LXII,4205,101
1171,Volume 6 (1757),enquiry,298,298,1,5,4006,4304,LXII,4205,99
1172,Volume 6 (1757),enquiry,277,277,1,5,4006,4283,LXII,4205,78
1173,Volume 6 (1757),enquiry,275,275,1,5,4006,4281,LXII,4205,76
1174,Volume 6 (1757),enquiry,234,234,1,5,4006,4240,LXII,4205,35
1175,Volume 6 (1757),enquiry,205,205,1,5,4006,4211,LXII,4205,6
1176,Volume 6 (1757),enquiry,199,199,1,5,4006,4205,LXII,4205,0
1177,Volume 6 (1757),enquiry,190,190,1,5,4006,4196,LXI,4109,87
1178,Volume 6 (1757),enquiry,150,150,1,5,4006,4156,LXI,4109,47
1179,Volume 6 (1757),enquiry,1034,1034,1,5,4006,5040,LXXI,4940,100
1180,Volume 6 (1757),essay,291,306,16,5,4006,4297,LXII,4205,92
1181,Volume 6 (1757),essay,266,276,11,5,4006,4272,LXII,4205,67
1182,Volume 6 (1757),essay,1029,1038,10,5,4006,5035,LXXI,4940,95
1183,Volume 6 (1757),essay,190,197,8,5,4006,4196,LXI,4109,87
1184,Volume 6 (1757),essay,107,113,7,5,4006,4113,LXI,4109,4
1185,Volume 6 (1757),essay,732,738,7,5,4006,4738,LXVIII,4738,0
1186,Volume 6 (1757),essay,437,443,7,5,4006,4443,LXIV,4381,62
1187,Volume 6 (1757),essay,161,167,7,5,4006,4167,LXI,4109,58
1188,Volume 6 (1757),essay,545,550,6,5,4006,4551,LXV,4482,69
1189,Volume 6 (1757),essay,0,4,5,5,4006,4006,LX,4006,0
1190,Volume 6 (1757),essay,153,157,5,5,4006,4159,LXI,4109,50
1191,Volume 6 (1757),essay,124,127,4,5,4006,4130,LXI,4109,21
1192,Volume 6 (1757),essay,208,211,4,5,4006,4214,LXII,4205,9
1193,Volume 6 (1757),essay,675,678,4,5,4006,4681,LXVII,4669,12
1194,Volume 6 (1757),essay,139,142,4,5,4006,4145,LXI,4109,36
1195,Volume 6 (1757),essay,859,862,4,5,4006,4865,LXIX,4797,68
1196,Volume 6 (1757),essay,340,343,4,5,4006,4346,LXIII,4311,35
1197,Volume 6 (1757),essay,36,38,3,5,4006,4042,LX,4006,36
1198,Volume 6 (1757),essay,998,1000,3,5,4006,5004,LXXI,4940,64
1199,Volume 6 (1757),essay,1023,1025,3,5,4006,5029,LXXI,4940,89
1200,Volume 6 (1757),essay,32,34,3,5,4006,4038,LX,4006,32
1201,Volume 6 (1757),essay,855,857,3,5,4006,4861,LXIX,4797,64
1202,Volume 6 (1757),essay,171,173,3,5,4006,4177,LXI,4109,68
1203,Volume 6 (1757),essay,982,984,3,5,4006,4988,LXXI,4940,48
1204,Volume 6 (1757),essay,766,768,3,5,4006,4772,LXVIII,4738,34
1205,Volume 6 (1757),essay,451,453,3,5,4006,4457,LXIV,4381,76
1206,Volume 6 (1757),essay,491,492,2,5,4006,4497,LXV,4482,15
1207,Volume 6 (1757),essay,499,500,2,5,4006,4505,LXV,4482,23
1208,Volume 6 (1757),essay,402,403,2,5,4006,4408,LXIV,4381,27
1209,Volume 6 (1757),essay,488,489,2,5,4006,4494,LXV,4482,12
1210,Volume 6 (1757),essay,361,362,2,5,4006,4367,LXIII,4311,56
1211,Volume 6 (1757),essay,350,351,2,5,4006,4356,LXIII,4311,45
1212,Volume 6 (1757),essay,802,803,2,5,4006,4808,LXIX,4797,11
1213,Volume 6 (1757),essay,608,609,2,5,4006,4614,LXVI,4582,32
1214,Volume 6 (1757),essay,576,577,2,5,4006,4582,LXVI,4582,0
1215,Volume 6 (1757),essay,579,580,2,5,4006,4585,LXVI,4582,3
1216,Volume 6 (1757),essay,588,589,2,5,4006,4594,LXVI,4582,12
1217,Volume 6 (1757),essay,789,790,2,5,4006,4795,LXVIII,4738,57
1218,Volume 6 (1757),essay,884,885,2,5,4006,4890,LXX,4867,23
1219,Volume 6 (1757),essay,762,763,2,5,4006,4768,LXVIII,4738,30
1220,Volume 6 (1757),essay,756,757,2,5,4006,4762,LXVIII,4738,24
1221,Volume 6 (1757),essay,670,671,2,5,4006,4676,LXVII,4669,7
1222,Volume 6 (1757),essay,728,729,2,5,4006,4734,LXVII,4669,65
1223,Volume 6 (1757),essay,687,688,2,5,4006,4693,LXVII,4669,24
1224,Volume 6 (1757),essay,699,700,2,5,4006,4705,LXVII,4669,36
1225,Volume 6 (1757),essay,333,334,2,5,4006,4339,LXIII,4311,28
1226,Volume 6 (1757),essay,353,354,2,5,4006,4359,LXIII,4311,48
1227,Volume 6 (1757),essay,223,224,2,5,4006,4229,LXII,4205,24
1228,Volume 6 (1757),essay,1004,1005,2,5,4006,5010,LXXI,4940,70
1229,Volume 6 (1757),essay,967,968,2,5,4006,4973,LXXI,4940,33
1230,Volume 6 (1757),essay,54,55,2,5,4006,4060,LX,4006,54
1231,Volume 6 (1757),essay,69,70,2,5,4006,4075,LX,4006,69
1232,Volume 6 (1757),essay,245,246,2,5,4006,4251,LXII,4205,46
1233,Volume 6 (1757),essay,259,260,2,5,4006,4265,LXII,4205,60
1234,Volume 6 (1757),essay,175,176,2,5,4006,4181,LXI,4109,72
1235,Volume 6 (1757),essay,914,915,2,5,4006,4920,LXX,4867,53
1236,Volume 6 (1757),essay,42,43,2,5,4006,4048,LX,4006,42
1237,Volume 6 (1757),essay,72,73,2,5,4006,4078,LX,4006,72
1238,Volume 6 (1757),essay,104,105,2,5,4006,4110,LXI,4109,1
1239,Volume 6 (1757),essay,950,950,1,5,4006,4956,LXXI,4940,16
1240,Volume 6 (1757),essay,797,797,1,5,4006,4803,LXIX,4797,6
1241,Volume 6 (1757),essay,795,795,1,5,4006,4801,LXIX,4797,4
1242,Volume 6 (1757),essay,955,955,1,5,4006,4961,LXXI,4940,21
1243,Volume 6 (1757),essay,959,959,1,5,4006,4965,LXXI,4940,25
1244,Volume 6 (1757),essay,975,975,1,5,4006,4981,LXXI,4940,41
1245,Volume 6 (1757),essay,978,978,1,5,4006,4984,LXXI,4940,44
1246,Volume 6 (1757),essay,786,786,1,5,4006,4792,LXVIII,4738,54
1247,Volume 6 (1757),essay,1002,1002,1,5,4006,5008,LXXI,4940,68
1248,Volume 6 (1757),essay,782,782,1,5,4006,4788,LXVIII,4738,50
1249,Volume 6 (1757),essay,777,777,1,5,4006,4783,LXVIII,4738,45
1250,Volume 6 (1757),essay,980,980,1,5,4006,4986,LXXI,4940,46
1251,Volume 6 (1757),essay,809,809,1,5,4006,4815,LXIX,4797,18
1252,Volume 6 (1757),essay,725,725,1,5,4006,4731,LXVII,4669,62
1253,Volume 6 (1757),essay,744,744,1,5,4006,4750,LXVIII,4738,12
1254,Volume 6 (1757),essay,991,991,1,5,4006,4997,LXXI,4940,57
1255,Volume 6 (1757),essay,995,995,1,5,4006,5001,LXXI,4940,61
1256,Volume 6 (1757),essay,806,806,1,5,4006,4812,LXIX,4797,15
1257,Volume 6 (1757),essay,900,900,1,5,4006,4906,LXX,4867,39
1258,Volume 6 (1757),essay,813,813,1,5,4006,4819,LXIX,4797,22
1259,Volume 6 (1757),essay,931,931,1,5,4006,4937,LXX,4867,70
1260,Volume 6 (1757),essay,888,888,1,5,4006,4894,LXX,4867,27
1261,Volume 6 (1757),essay,873,873,1,5,4006,4879,LXX,4867,12
1262,Volume 6 (1757),essay,908,908,1,5,4006,4914,LXX,4867,47
1263,Volume 6 (1757),essay,870,870,1,5,4006,4876,LXX,4867,9
1264,Volume 6 (1757),essay,712,712,1,5,4006,4718,LXVII,4669,49
1265,Volume 6 (1757),essay,925,925,1,5,4006,4931,LXX,4867,64
1266,Volume 6 (1757),essay,866,866,1,5,4006,4872,LXX,4867,5
1267,Volume 6 (1757),essay,928,928,1,5,4006,4934,LXX,4867,67
1268,Volume 6 (1757),essay,852,852,1,5,4006,4858,LXIX,4797,61
1269,Volume 6 (1757),essay,847,847,1,5,4006,4853,LXIX,4797,56
1270,Volume 6 (1757),essay,841,841,1,5,4006,4847,LXIX,4797,50
1271,Volume 6 (1757),essay,894,894,1,5,4006,4900,LXX,4867,33
1272,Volume 6 (1757),essay,836,836,1,5,4006,4842,LXIX,4797,45
1273,Volume 6 (1757),essay,834,834,1,5,4006,4840,LXIX,4797,43
1274,Volume 6 (1757),essay,831,831,1,5,4006,4837,LXIX,4797,40
1275,Volume 6 (1757),essay,934,934,1,5,4006,4940,LXXI,4940,0
1276,Volume 6 (1757),essay,829,829,1,5,4006,4835,LXIX,4797,38
1277,Volume 6 (1757),essay,826,826,1,5,4006,4832,LXIX,4797,35
1278,Volume 6 (1757),essay,824,824,1,5,4006,4830,LXIX,4797,33
1279,Volume 6 (1757),essay,821,821,1,5,4006,4827,LXIX,4797,30
1280,Volume 6 (1757),essay,939,939,1,5,4006,4945,LXXI,4940,5
1281,Volume 6 (1757),essay,942,942,1,5,4006,4948,LXXI,4940,8
1282,Volume 6 (1757),essay,717,717,1,5,4006,4723,LXVII,4669,54
1283,Volume 6 (1757),essay,99,99,1,5,4006,4105,LX,4006,99
1284,Volume 6 (1757),essay,708,708,1,5,4006,4714,LXVII,4669,45
1285,Volume 6 (1757),essay,695,695,1,5,4006,4701,LXVII,4669,32
1286,Volume 6 (1757),essay,331,331,1,5,4006,4337,LXIII,4311,26
1287,Volume 6 (1757),essay,323,323,1,5,4006,4329,LXIII,4311,18
1288,Volume 6 (1757),essay,321,321,1,5,4006,4327,LXIII,4311,16
1289,Volume 6 (1757),essay,316,316,1,5,4006,4322,LXIII,4311,11
1290,Volume 6 (1757),essay,310,310,1,5,4006,4316,LXIII,4311,5
1291,Volume 6 (1757),essay,278,278,1,5,4006,4284,LXII,4205,79
1292,Volume 6 (1757),essay,52,52,1,5,4006,4058,LX,4006,52
1293,Volume 6 (1757),essay,256,256,1,5,4006,4262,LXII,4205,57
1294,Volume 6 (1757),essay,251,251,1,5,4006,4257,LXII,4205,52
1295,Volume 6 (1757),essay,241,241,1,5,4006,4247,LXII,4205,42
1296,Volume 6 (1757),essay,239,239,1,5,4006,4245,LXII,4205,40
1297,Volume 6 (1757),essay,237,237,1,5,4006,4243,LXII,4205,38
1298,Volume 6 (1757),essay,234,234,1,5,4006,4240,LXII,4205,35
1299,Volume 6 (1757),essay,221,221,1,5,4006,4227,LXII,4205,22
1300,Volume 6 (1757),essay,215,215,1,5,4006,4221,LXII,4205,16
1301,Volume 6 (1757),essay,213,213,1,5,4006,4219,LXII,4205,14
1302,Volume 6 (1757),essay,205,205,1,5,4006,4211,LXII,4205,6
1303,Volume 6 (1757),essay,203,203,1,5,4006,4209,LXII,4205,4
1304,Volume 6 (1757),essay,199,199,1,5,4006,4205,LXII,4205,0
1305,Volume 6 (1757),essay,185,185,1,5,4006,4191,LXI,4109,82
1306,Volume 6 (1757),essay,178,178,1,5,4006,4184,LXI,4109,75
1307,Volume 6 (1757),essay,159,159,1,5,4006,4165,LXI,4109,56
1308,Volume 6 (1757),essay,150,150,1,5,4006,4156,LXI,4109,47
1309,Volume 6 (1757),essay,144,144,1,5,4006,4150,LXI,4109,41
1310,Volume 6 (1757),essay,131,131,1,5,4006,4137,LXI,4109,28
1311,Volume 6 (1757),essay,122,122,1,5,4006,4128,LXI,4109,19
1312,Volume 6 (1757),essay,116,116,1,5,4006,4122,LXI,4109,13
1313,Volume 6 (1757),essay,348,348,1,5,4006,4354,LXIII,4311,43
1314,Volume 6 (1757),essay,375,375,1,5,4006,4381,LXIV,4381,0
1315,Volume 6 (1757),essay,379,379,1,5,4006,4385,LXIV,4381,4
1316,Volume 6 (1757),essay,524,524,1,5,4006,4530,LXV,4482,48
1317,Volume 6 (1757),essay,685,685,1,5,4006,4691,LXVII,4669,22
1318,Volume 6 (1757),essay,682,682,1,5,4006,4688,LXVII,4669,19
1319,Volume 6 (1757),essay,663,663,1,5,4006,4669,LXVII,4669,0
1320,Volume 6 (1757),essay,661,661,1,5,4006,4667,LXVI,4582,85
1321,Volume 6 (1757),essay,659,659,1,5,4006,4665,LXVI,4582,83
1322,Volume 6 (1757),essay,655,655,1,5,4006,4661,LXVI,4582,79
1323,Volume 6 (1757),essay,653,653,1,5,4006,4659,LXVI,4582,77
1324,Volume 6 (1757),essay,646,646,1,5,4006,4652,LXVI,4582,70
1325,Volume 6 (1757),essay,642,642,1,5,4006,4648,LXVI,4582,66
1326,Volume 6 (1757),essay,102,102,1,5,4006,4108,LX,4006,102
1327,Volume 6 (1757),essay,540,540,1,5,4006,4546,LXV,4482,64
1328,Volume 6 (1757),essay,536,536,1,5,4006,4542,LXV,4482,60
1329,Volume 6 (1757),essay,515,515,1,5,4006,4521,LXV,4482,39
1330,Volume 6 (1757),essay,381,381,1,5,4006,4387,LXIV,4381,6
1331,Volume 6 (1757),essay,512,512,1,5,4006,4518,LXV,4482,36
1332,Volume 6 (1757),essay,509,509,1,5,4006,4515,LXV,4482,33
1333,Volume 6 (1757),essay,478,478,1,5,4006,4484,LXV,4482,2
1334,Volume 6 (1757),essay,476,476,1,5,4006,4482,LXV,4482,0
1335,Volume 6 (1757),essay,461,461,1,5,4006,4467,LXIV,4381,86
1336,Volume 6 (1757),essay,456,456,1,5,4006,4462,LXIV,4381,81
1337,Volume 6 (1757),essay,40,40,1,5,4006,4046,LX,4006,40
1338,Volume 6 (1757),essay,435,435,1,5,4006,4441,LXIV,4381,60
1339,Volume 6 (1757),essay,424,424,1,5,4006,4430,LXIV,4381,49
1340,Volume 6 (1757),essay,416,416,1,5,4006,4422,LXIV,4381,41
1341,Volume 6 (1757),essay,393,393,1,5,4006,4399,LXIV,4381,18
1342,Volume 6 (1757),essay,390,390,1,5,4006,4396,LXIV,4381,15
1343,Volume 6 (1757),essay,597,597,1,5,4006,4603,LXVI,4582,21
1344,Volume 6 (1757),political discourses,281,289,9,5,4006,4287,LXII,4205,82
1345,Volume 6 (1757),political discourses,377,381,5,5,4006,4383,LXIV,4381,2
1346,Volume 6 (1757),political discourses,1015,1019,5,5,4006,5021,LXXI,4940,81
1347,Volume 6 (1757),political discourses,469,473,5,5,4006,4475,LXIV,4381,94
1348,Volume 6 (1757),political discourses,531,535,5,5,4006,4537,LXV,4482,55
1349,Volume 6 (1757),political discourses,129,133,5,5,4006,4135,LXI,4109,26
1350,Volume 6 (1757),political discourses,91,95,5,5,4006,4097,LX,4006,91
1351,Volume 6 (1757),political discourses,716,719,4,5,4006,4722,LXVII,4669,53
1352,Volume 6 (1757),political discourses,210,213,4,5,4006,4216,LXII,4205,11
1353,Volume 6 (1757),political discourses,547,550,4,5,4006,4553,LXV,4482,71
1354,Volume 6 (1757),political discourses,124,127,4,5,4006,4130,LXI,4109,21
1355,Volume 6 (1757),political discourses,115,118,4,5,4006,4121,LXI,4109,12
1356,Volume 6 (1757),political discourses,475,478,4,5,4006,4481,LXIV,4381,100
1357,Volume 6 (1757),political discourses,575,577,3,5,4006,4581,LXV,4482,99
1358,Volume 6 (1757),political discourses,388,390,3,5,4006,4394,LXIV,4381,13
1359,Volume 6 (1757),political discourses,242,244,3,5,4006,4248,LXII,4205,43
1360,Volume 6 (1757),political discourses,98,100,3,5,4006,4104,LX,4006,98
1361,Volume 6 (1757),political discourses,246,248,3,5,4006,4252,LXII,4205,47
1362,Volume 6 (1757),political discourses,655,657,3,5,4006,4661,LXVI,4582,79
1363,Volume 6 (1757),political discourses,85,87,3,5,4006,4091,LX,4006,85
1364,Volume 6 (1757),political discourses,938,940,3,5,4006,4944,LXXI,4940,4
1365,Volume 6 (1757),political discourses,415,417,3,5,4006,4421,LXIV,4381,40
1366,Volume 6 (1757),political discourses,603,605,3,5,4006,4609,LXVI,4582,27
1367,Volume 6 (1757),political discourses,482,484,3,5,4006,4488,LXV,4482,6
1368,Volume 6 (1757),political discourses,537,539,3,5,4006,4543,LXV,4482,61
1369,Volume 6 (1757),political discourses,543,545,3,5,4006,4549,LXV,4482,67
1370,Volume 6 (1757),political discourses,1009,1010,2,5,4006,5015,LXXI,4940,75
1371,Volume 6 (1757),political discourses,424,425,2,5,4006,4430,LXIV,4381,49
1372,Volume 6 (1757),political discourses,458,459,2,5,4006,4464,LXIV,4381,83
1373,Volume 6 (1757),political discourses,451,452,2,5,4006,4457,LXIV,4381,76
1374,Volume 6 (1757),political discourses,440,441,2,5,4006,4446,LXIV,4381,65
1375,Volume 6 (1757),political discourses,1021,1022,2,5,4006,5027,LXXI,4940,87
1376,Volume 6 (1757),political discourses,412,413,2,5,4006,4418,LXIV,4381,37
1377,Volume 6 (1757),political discourses,409,410,2,5,4006,4415,LXIV,4381,34
1378,Volume 6 (1757),political discourses,402,403,2,5,4006,4408,LXIV,4381,27
1379,Volume 6 (1757),political discourses,4,5,2,5,4006,4010,LX,4006,4
1380,Volume 6 (1757),political discourses,754,755,2,5,4006,4760,LXVIII,4738,22
1381,Volume 6 (1757),political discourses,488,489,2,5,4006,4494,LXV,4482,12
1382,Volume 6 (1757),political discourses,519,520,2,5,4006,4525,LXV,4482,43
1383,Volume 6 (1757),political discourses,997,998,2,5,4006,5003,LXXI,4940,63
1384,Volume 6 (1757),political discourses,527,528,2,5,4006,4533,LXV,4482,51
1385,Volume 6 (1757),political discourses,913,914,2,5,4006,4919,LXX,4867,52
1386,Volume 6 (1757),political discourses,569,570,2,5,4006,4575,LXV,4482,93
1387,Volume 6 (1757),political discourses,345,346,2,5,4006,4351,LXIII,4311,40
1388,Volume 6 (1757),political discourses,588,589,2,5,4006,4594,LXVI,4582,12
1389,Volume 6 (1757),political discourses,599,600,2,5,4006,4605,LXVI,4582,23
1390,Volume 6 (1757),political discourses,607,608,2,5,4006,4613,LXVI,4582,31
1391,Volume 6 (1757),political discourses,887,888,2,5,4006,4893,LXX,4867,26
1392,Volume 6 (1757),political discourses,679,680,2,5,4006,4685,LXVII,4669,16
1393,Volume 6 (1757),political discourses,817,818,2,5,4006,4823,LXIX,4797,26
1394,Volume 6 (1757),political discourses,685,686,2,5,4006,4691,LXVII,4669,22
1395,Volume 6 (1757),political discourses,699,700,2,5,4006,4705,LXVII,4669,36
1396,Volume 6 (1757),political discourses,524,525,2,5,4006,4530,LXV,4482,48
1397,Volume 6 (1757),political discourses,1026,1027,2,5,4006,5032,LXXI,4940,92
1398,Volume 6 (1757),political discourses,147,148,2,5,4006,4153,LXI,4109,44
1399,Volume 6 (1757),political discourses,144,145,2,5,4006,4150,LXI,4109,41
1400,Volume 6 (1757),political discourses,179,180,2,5,4006,4185,LXI,4109,76
1401,Volume 6 (1757),political discourses,172,173,2,5,4006,4178,LXI,4109,69
1402,Volume 6 (1757),political discourses,259,260,2,5,4006,4265,LXII,4205,60
1403,Volume 6 (1757),political discourses,265,266,2,5,4006,4271,LXII,4205,66
1404,Volume 6 (1757),political discourses,220,221,2,5,4006,4226,LXII,4205,21
1405,Volume 6 (1757),political discourses,291,292,2,5,4006,4297,LXII,4205,92
1406,Volume 6 (1757),political discourses,316,317,2,5,4006,4322,LXIII,4311,11
